datagouvid,label
agence-pour-linformatique-financiere-de-letat,AIFE
apec-association-pour-lemploi-des-cadres,Association pour l'emploi des cadres
apec-association-pour-lemploi-des-cadres,APEC
apec-association-pour-lemploi-des-cadres,Association Pour L'emploi Des Cadres
cengeps-centre-national-de-gestion-des-essais-de-produits-de-sante,Cengeps
cengeps-centre-national-de-gestion-des-essais-de-produits-de-sante,CeNGEPS
centre-des-monuments-nationaux,Centre des monuments nationaux
centre-des-monuments-nationaux,Caisse Nationale des Monuments Historiques et des Sites
centre-des-monuments-nationaux,Centre des Monuments nationaux
centre-des-monuments-nationaux,Centre Des Monuments Nationaux
centre-des-monuments-nationaux,Éditions du Patrimoine
centre-des-monuments-nationaux,Monum
chambre-de-commerce-et-d-industrie-marseille-provence,chambre de commerce et d'industrie Marseille-Provence
chambre-de-commerce-et-d-industrie-marseille-provence,Chambre de commerce de Marseille
chambre-de-commerce-et-d-industrie-marseille-provence,Chambre de commerce et d'industrie marseille-provence
chambre-de-commerce-et-d-industrie-marseille-provence,Chambre De Commerce Et D'industrie Marseille-provence
chambre-de-commerce-et-d-industrie-marseille-provence,Chambre De Commerce Et D'industrie Marseille-Provence
commission-nationale-consultative-des-droits-de-l-homme,Commission nationale consultative des droits de l'homme
commission-nationale-consultative-des-droits-de-l-homme,CNCDH
commission-nationale-consultative-des-droits-de-l-homme,Commission nationale consultative des Droits de l'Homme
commission-nationale-consultative-des-droits-de-l-homme,Commission nationale consultative des droits de l’homme
commission-nationale-consultative-des-droits-de-l-homme,Commission nationale consultative des Droits de l’homme
commission-nationale-consultative-des-droits-de-l-homme,Commission nationale consultative des Droits de l’Homme
commission-nationale-consultative-des-droits-de-l-homme,Commission Nationale Consultative des Droits de l’Homme
communaute-de-communes-du-pays-mornantais,communauté de communes du Pays mornantais
communaute-de-communes-du-pays-mornantais,Communauté de communes du pays Mornantais
communaute-de-communes-du-pays-mornantais,Communauté de communes du Pays Mornantais
communaute-de-communes-du-pays-mornantais,COPAMO
commune-deatuliers,Étauliers
conseil-constitutionnel,Conseil constitutionnel
conseil-constitutionnel,Conseil constitutionnel (france)
conseil-constitutionnel,Conseil Constitutionnel (France)
conseil-constitutionnel,Conseil constitutionnel français
conseil-constitutionnel,Conseil Constitutionnel français
conseil-constitutionnel,Juridiction constitutionnelle française
conseil-constitutionnel,Sages du Palais-Royal
conseil-departemental-de-savoie,Savoie
conseil-departemental-de-savoie,73
conseil-departemental-du-bas-rhin,conseil départemental du Bas-Rhin
conseil-general-de-l-oise,Oise
conseil-general-de-l-oise,60
conseil-general-de-la-gironde,Gironde
conseil-general-de-la-gironde,33
conseil-general-de-la-gironde-1,conseil général de la Gironde
conseil-general-de-la-manche,conseil départemental de la Manche
conseil-general-de-loir-et-cher,Loir-et-Cher
conseil-general-de-loir-et-cher,41
conseil-general-de-loir-et-cher,Loir et Cher
conseil-general-de-saone-et-loire-cg71,Saône-et-Loire
conseil-general-de-saone-et-loire-cg71,71
conseil-general-de-saone-et-loire-cg71,Saone-et-Loire
conseil-regional-d-aquitaine,conseil régional d'Aquitaine
conseil-regional-d-aquitaine,Conseil regional d'Aquitaine
conseil-regional-d-aquitaine,Conseil régional d'aquitaine
conseil-regional-d-aquitaine,Conseil Régional d'Aquitaine
conseil-regional-d-aquitaine,Conseil Régional D'Aquitaine
conseil-regional-d-aquitaine-1,conseil régional d'Aquitaine
conseil-regional-d-aquitaine-1,Conseil regional d'Aquitaine
conseil-regional-d-aquitaine-1,Conseil régional d'aquitaine
conseil-regional-d-aquitaine-1,Conseil Régional d'Aquitaine
conseil-regional-d-aquitaine-1,Conseil Régional D'Aquitaine
conseil-regional-nord-pas-de-calais,Hauts-de-France
conseil-regional-nord-pas-de-calais,Hauts-deFrance
conseil-regional-nord-pas-de-calais,Nord-Pas-de-Calais-Picardie
conseil-regional-nord-pas-de-calais,NPCP
conseil-regional-nord-pas-de-calais,Région Nord-Pas-de-Calais-Picardie
croix-rouge-francaise,Croix-Rouge française
croix-rouge-francaise,Croix rouge française
croix-rouge-francaise,Croix Rouge française
croix-rouge-francaise,Croix-Rouge francaise
croix-rouge-francaise,Croix-rouge française
croix-rouge-francaise,IRFSS
croix-rouge-francaise,Société de secours aux blessés militaires
data-gouv-fr,data.gouv.fr
data-gouv-fr,datagouv
data-gouv-fr,DataGouv
data-gouv-fr,plateforme datagouv
departement-de-la-charente-maritime,Charente-Maritime
departement-de-la-charente-maritime,17
departement-de-la-charente-maritime,Charente-Inférieure
departement-de-la-vienne,Vienne
departement-de-la-vienne,86
departement-de-la-vienne,département de la Vienne
departement-de-la-vienne,La Vienne
departement-de-lain,Ain
departement-de-lain,01
departement-de-laube,Aube
departement-de-laube,10
departement-de-loire-atlantique,Loire-Atlantique
departement-de-loire-atlantique,44
departement-de-loire-atlantique,Loire Atlantique
departement-de-loire-atlantique,Loire-Inférieure
departement-des-cotes-darmor,Côtes-d'Armor
departement-des-cotes-darmor,22
departement-des-cotes-darmor,Cotes d'Armor
departement-des-cotes-darmor,Côtes d'Armor
departement-des-cotes-darmor,Cotes-d'Armor
departement-des-cotes-darmor,Côtes-du-Nord
departement-du-loiret,Loiret
departement-du-loiret,45
departement-lot,Lot
departement-lot,46
direction-regionale-de-lenvironnement-de-lamenagement-et-du-logement-de-bretagne,"Direction régionale de l'environnement, de l'aménagement et du logement Bretagne"
direction-regionale-de-lenvironnement-de-lamenagement-et-du-logement-de-bretagne,DREAL Bretagne
etablissement-public-du-chateau-du-musee-et-du-domaine-national-de-versailles,"Établissement public du château, du musée et du domaine national de Versailles"
etablissement-public-du-chateau-du-musee-et-du-domaine-national-de-versailles,Établissement public du musée et du domaine national de Versailles
eurostat,Eurostat
federation-francaise-de-vol-libre,Fédération française de vol libre
federation-francaise-de-vol-libre,Federation francaise de vol libre
federation-francaise-de-vol-libre,Fédération Française de Vol Libre
federation-francaise-de-vol-libre,Fédération Française De Vol Libre
federation-francaise-de-vol-libre,FFVL
federation-nationale-des-bistrots-de-pays,Bistrot de pays
grand-belfort-communaute-dagglomeration,Grand Belfort
haute-autorite-de-sante-has,Haute Autorité de santé
haute-autorite-de-sante-has,HAS
haute-autorite-de-sante-has,Haute autorité de santé
haute-autorite-de-sante-has,Haute Autorité de Santé
haute-autorite-de-sante-has,Haute Autorité Santé
hauts-de-seine-le-departement,Hauts-de-Seine
hauts-de-seine-le-departement,92
iau-idf,Institut d'aménagement et d'urbanisme de la région d'Île-de-France
iau-idf,IAU IDF
iau-idf,IAU îdF
iau-idf,IAU île-de-France
iau-idf,IAU Île-de-France
iau-idf,IAURIF
iau-idf,Institut d'aménagement et d'urbanisme de la région Ile-de-France
iau-idf,Institut d'aménagement et d'urbanisme de la région Île-de-France
iau-idf,Institut d’aménagement et d’urbanisme de la région parisienne
images-reseaux-1,Pôle de compétitivité Images et Réseaux
images-reseaux-1,Pôle de compétitivité images et réseaux
indre,Indre-et-Loire
indre,37
institut-de-radioprotection-et-de-surete-nucleaire-irsn,Institut de radioprotection et de sûreté nucléaire
institut-de-radioprotection-et-de-surete-nucleaire-irsn,Institut de radioprotection et de surete nucleaire
institut-de-radioprotection-et-de-surete-nucleaire-irsn,IRSN
institut-national-de-la-jeunesse-et-de-leducation-populaire,Institut national de la jeunesse et de l'éducation populaire
institut-national-de-la-jeunesse-et-de-leducation-populaire,Injep
institut-national-de-la-jeunesse-et-de-leducation-populaire,INJEP
irdes-ecosante-fr-institut-de-recherche-et-documentation-en-economie-de-la-sante,Institut de recherche et de documentation en économie de la santé
irdes-ecosante-fr-institut-de-recherche-et-documentation-en-economie-de-la-sante,"Centre de recherche, d'études et de documentation en économie de la santé"
irdes-ecosante-fr-institut-de-recherche-et-documentation-en-economie-de-la-sante,CREDES
irdes-ecosante-fr-institut-de-recherche-et-documentation-en-economie-de-la-sante,Institut de recherche et de documentation en economie de la sante
irdes-ecosante-fr-institut-de-recherche-et-documentation-en-economie-de-la-sante,Institut De Recherche Et De Documentation En Économie De La Santé
irdes-ecosante-fr-institut-de-recherche-et-documentation-en-economie-de-la-sante,IRDES
le-perreux-sur-marne,Le Perreux-sur-Marne
le-perreux-sur-marne,Le Perreux
mairie-de-paris,mairie de Paris
mairie-de-paris,Ville de Paris
mairie-de-paris,Mairie de paris
mairie-de-pleumeleuc,Pleumeleuc
mairie-de-toulouse,mairie de Toulouse
mairie-de-toulouse,ville de Toulouse
mairie-du-plessis-trevise,Le Plessis-Trévise
mairie-du-plessis-trevise,Plessis trévise
marseille-provence-2013,Marseille-Provence 2013
marseille-provence-2013,Marseille 2013
marseille-provence-2013,Marseille Provence 2013
marseille-provence-2013,MP2013
marseille-provence-metropole,communauté urbaine Marseille Provence Métropole
marseille-provence-metropole,Communauté urbaine de Marseille
marseille-provence-metropole,Marseille Provence Métropole
metropole-europeenne-de-lille,Métropole européenne de Lille
metropole-europeenne-de-lille,Métropole lilloise
metropole-europeenne-de-lille,Agglomeration lilloise
metropole-europeenne-de-lille,Communauté urbaine de Lille
metropole-europeenne-de-lille,Communauté urbaine de Lille Métropole
metropole-europeenne-de-lille,CUDL
metropole-europeenne-de-lille,Lille Métropole
metropole-europeenne-de-lille,Lille Métropole (Nord de France)
metropole-europeenne-de-lille,Lille Metropole Communaute urbaine
metropole-europeenne-de-lille,Lille-LMCU
metropole-europeenne-de-lille,LMCU
ministere-de-l-economie-de-l-industrie-et-du-numerique,ministère de l'Industrie
ministere-de-l-economie-de-l-industrie-et-du-numerique,"Ministère de l'Industrie, de l'Énergie et de l'Économie numérique"
ministere-de-l-economie-de-l-industrie-et-du-numerique,Ministère de l’Industrie
ministere-de-l-economie-de-l-industrie-et-du-numerique,Ministère du Redressement productif
ministere-de-la-ville-de-la-jeunesse-et-des-sports,"ministère des Droits des Femmes, de la Ville, de la Jeunesse et des Sports"
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Ministère de la jeunesse et des sports
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Ministère de la jeunesse et des sports (France)
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Ministère de la Jeunesse et des Sports et de la vie associative
ministere-de-la-ville-de-la-jeunesse-et-des-sports,"Ministère de la jeunesse, des sports et de la vie associative"
ministere-de-la-ville-de-la-jeunesse-et-des-sports,"Ministère de la Jeunesse, des Sports et de la Vie associative"
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Ministère des Sports (France)
ministere-de-la-ville-de-la-jeunesse-et-des-sports,"Ministère des Sports, de de la Jeunesse, de l'Éducation populaire et de la Vie associative."
ministere-de-la-ville-de-la-jeunesse-et-des-sports,"Ministère des Sports, de la Jeunesse, de l'Éducation populaire et de la Vie associative."
ministere-de-la-ville-de-la-jeunesse-et-des-sports,"Ministère français de la Santé, de la Jeunesse et des sports"
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Secrétariat d'Etat à la Jeunesse et à la Vie associative
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Secrétariat d'État à la Jeunesse et à la Vie associative
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Secrétariat d'État à la Jeunesse et à la Vie associative (France)
ministere-de-la-ville-de-la-jeunesse-et-des-sports,Secrétariat d’État aux Sports
ministere-des-solidarites-et-de-la-sante,Ministère des solidarités et de la santé
ministere-des-solidarites-et-de-la-sante,Ministère de la Santé et des Sports
ministere-des-solidarites-et-de-la-sante,Secrétariat d'État à la Santé
ministere-des-solidarites-et-de-la-sante,Ministere de la Jeunesse et des Sports (France)
ministere-des-solidarites-et-de-la-sante,Ministère de la jeunesse et des sports (france)
ministere-des-solidarites-et-de-la-sante,Ministere de la Sante (France)
ministere-des-solidarites-et-de-la-sante,Ministère de la santé (france)
ministere-des-solidarites-et-de-la-sante,Ministère de la Santé (France)
ministere-des-solidarites-et-de-la-sante,Ministère de la santé et des sports
ministere-des-solidarites-et-de-la-sante,Ministère de la Santé et des Sports (France)
ministere-des-solidarites-et-de-la-sante,"Ministere de la Sante, de la Jeunesse et des Sports"
ministere-des-solidarites-et-de-la-sante,"Ministère de la santé, de la jeunesse et des sports"
ministere-des-solidarites-et-de-la-sante,"Ministère de la Santé, de la Jeunesse et des Sports"
ministere-des-solidarites-et-de-la-sante,"Ministère De La Santé, De La Jeunesse Et Des Sports"
ministere-des-solidarites-et-de-la-sante,"Ministère de la Santé, de la Jeunesse et des Sports (France)"
ministere-des-solidarites-et-de-la-sante,"Ministère de la Santé, de la Jeunesse, des Sports et de la Vie associative"
ministere-des-solidarites-et-de-la-sante,"ministère des Affaires sociale, de la Santé et des Droits des femmes"
ministere-des-solidarites-et-de-la-sante,ministère des Affaires sociales et de la Santé
ministere-des-solidarites-et-de-la-sante,Ministère des Affaires Sociales et de la Santé
ministere-des-solidarites-et-de-la-sante,"Ministre de la Santé, de la Jeunesse et des Sports"
ministere-des-solidarites-et-de-la-sante,MJSVA
ministere-des-solidarites-et-de-la-sante,Secrétariat d'Etat à la Santé
ministere-des-solidarites-et-de-la-sante,Secrétariat d'État à la Santé (France)
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"ministère du Travail, de l'Emploi, de la Formation professionnelle et du Dialogue social"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,Ministère du Travail
ministere-du-travail-de-l-emploi-et-du-dialogue-social,Ministre du Travail
ministere-du-travail-de-l-emploi-et-du-dialogue-social,Ministère des affaires sociales
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministère du Travail, de l'Emploi et de la Santé"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministère du Travail, de l’Emploi, de la Formation professionnelle et du Dialogue social"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministère du Travail, de la Famille, des Relations sociales, de la Solidarité et de la Ville"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministère du Travail, de la Solidarité et de la Fonction publique"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministere du travail, des relations sociales et de la solidarite"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministère du Travail, des Relations sociales et de la Solidarité"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministère du Travail, des Relations sociales, de la Famille et de la Solidarité"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,"Ministre des Affaires sociales, du Travail et de la Solidarité"
ministere-du-travail-de-l-emploi-et-du-dialogue-social,Ministre français du Travail
mogneneins,Mogneneins
musee-dart-et-dhistoire-ville-de-saint-brieuc,Musée d'art et d'histoire de Saint-Brieuc
musee-dart-et-dhistoire-ville-de-saint-brieuc,Musée d'art et d'histoire (Saint-Brieuc)
musee-dart-et-dhistoire-ville-de-saint-brieuc,musée d'art et d'histoire des Côtes-d'Armor
museum-national-dhistoire-naturelle,Muséum national d'histoire naturelle
museum-national-dhistoire-naturelle,Le Muséum national d'histoire naturelle
museum-national-dhistoire-naturelle,MNHN
museum-national-dhistoire-naturelle,Muséum d'Histoire Naturelle de Paris
museum-national-dhistoire-naturelle,Muséum de Paris
museum-national-dhistoire-naturelle,Museum national d'histoire naturelle
museum-national-dhistoire-naturelle,Muséum national d’histoire naturelle
mutalite-sociale-agricole,Mutualité sociale agricole
mutalite-sociale-agricole,Mutualite sociale agricole
mutalite-sociale-agricole,Mutualité Sociale Agricole
observatoire-francais-des-drogues-et-des-toxicomanies,observatoire français des drogues et des toxicomanies
observatoire-francais-des-drogues-et-des-toxicomanies,Observatoire francais des drogues et des toxicomanies
observatoire-francais-des-drogues-et-des-toxicomanies,OFDT
observatoire-national-de-la-delinquance-et-des-reponses-penales-ondrp,observatoire national de la délinquance et des réponses pénales
observatoire-national-de-la-delinquance-et-des-reponses-penales-ondrp,Observatoire national de la delinquance
observatoire-national-de-la-delinquance-et-des-reponses-penales-ondrp,Observatoire national de la délinquance
observatoire-national-de-la-delinquance-et-des-reponses-penales-ondrp,Observatoire National de la Délinquance
observatoire-national-de-la-delinquance-et-des-reponses-penales-ondrp,ONDRP
office-national-d-information-sur-les-enseignements-et-les-professions,Office national d'information sur les enseignements et les professions
office-national-d-information-sur-les-enseignements-et-les-professions,Bureau universitaire de statistiques
office-national-d-information-sur-les-enseignements-et-les-professions,Onisep
office-national-d-information-sur-les-enseignements-et-les-professions,ONISEP
office-national-de-l-eau-et-des-milieux-aquatiques-onema,Office national de l'eau et des milieux aquatiques
office-national-de-l-eau-et-des-milieux-aquatiques-onema,Conseil supérieur de la pêche
office-national-de-l-eau-et-des-milieux-aquatiques-onema,Onema
office-national-de-l-eau-et-des-milieux-aquatiques-onema,ONEMA
open-food-facts,Open Food Facts
openclassrooms,OpenClassrooms
openclassrooms,Le site du zéro
openclassrooms,Livre du Zéro
openclassrooms,SdZ
openclassrooms,Simple IT
openclassrooms,Site du zero
openclassrooms,Site du Zero
openclassrooms,Site du zéro
openclassrooms,SDZ
openstreetmap,OpenStreetMap France
openstreetmap,OSM France
openstreetmap,OSMFR
parc-naturel-regional-normandie-maine,parc naturel régional Normandie-Maine
pole-metropolitain-du-pays-de-brest,Pays de Brest
pole-metropolitain-du-pays-de-brest,Pays de brest
region-alsace,Alsace
region-alsace,Région Alsace
region-bourgogne-franche-comte,Bourgogne-Franche-Comté
region-bourgogne-franche-comte,BFC
region-bourgogne-franche-comte,Région Bourgogne-Franche-Comté
region-bretagne-1,Région Bretagne
region-bretagne-1,région Bretagne
region-des-pays-de-la-loire,Pays de la Loire
region-des-pays-de-la-loire,Pays-de-la-Loire
region-normandie,Normandie
region-normandie,Région Normandie
region-provence-alpes-cote-d-azur-mv2,Provence-Alpes-Côte d'Azur
region-provence-alpes-cote-d-azur-mv2,PACA
reseau-ferre-de-france,Réseau ferré de France
reseau-ferre-de-france,RFF
seine-saint-denis-le-departement,Seine-Saint-Denis
